zpid,price_last_sold,date_last_sold,zipcode,city,street,year_built,lot_size,home_size,bathrooms,bedrooms,longitude,latitude,walkscore
14521003,689000,10/31/16,30306,Atlanta,1397 Rock Springs Cir NE,1989,8712,2730,3,3,-84.34143,33.795306,22
14465135,689000,8/5/16,30317,Atlanta,2649 Knox St NE,2016,10908,2934,4,4,-84.300203,33.752242,48
97999379,688000,6/27/16,30097,Duluth,7940 Royal Melbourne Way,2011,16988,4186,3,4,-84.140026,34.061607,3
92192735,687500,2/15/17,30305,Atlanta,3325 Piedmont Rd NE UNIT 2501,2008,0,2023,3,3,-84.372632,33.846346,79
35850485,685000,5/31/16,30306,Atlanta,926 Drewry St NE,1920,8232,2036,2,3,-84.357045,33.778439,80
55019650,685000,4/16/16,30309,Atlanta,1101 Juniper St NE APT 1415,1999,2304,2303,3,3,-84.381495,33.784862,90
35930282,685000,9/23/16,30306,Atlanta,740 Hillpine Dr NE,1983,9583,2315,3,3,-84.362779,33.792863,32
14583556,685000,2/24/17,30338,Dunwoody,1110 Trailridge Ln,1978,21780,3483,5,6,-84.343054,33.943317,25
35929724,685000,8/9/16,30324,Atlanta,1739 Pine Ridge Dr NE,1945,13390,3502,5,4,-84.360651,33.802595,48
37774613,685000,8/4/16,30338,Dunwoody,1205 Whitehall Pointe,1998,13068,3715,4,5,-84.33884,33.968311,16
35942149,685000,10/21/16,30342,Atlanta,4029 Land O Lakes Dr NE,2005,26571,4695,5,5,-84.377712,33.863196,54
80385296,685000,4/28/16,30080,Smyrna,3011 Westwood Cir SE,2007,8712,5700,6,6,-84.49316,33.858994,16
2099508923,684000,4/29/16,30328,Sandy Springs,110 Austin Dr,2016,0,3307,3,4,-84.365774,33.920243,32
65441410,683100,8/12/16,30308,Atlanta,311 7th St NE,2000,4308,2200,3,3,-84.377185,33.777706,86
14682549,683000,5/21/16,30005,Alpharetta,130 E Meadows Ct,1991,34848,8970,6,6,-84.187761,34.076886,4
92193166,682500,7/8/16,30309,Atlanta,222 12th St NE UNIT 1207,2008,1725,1727,3,2,-84.380187,33.784599,86
82626345,682500,7/29/16,30308,Atlanta,845 Spring St NW PH 3,2002,2004,2005,2,2,-84.388053,33.7778,90
112433308,680000,1/30/17,30309,Atlanta,1820 Peachtree St NW UNIT 1805,2010,1721,1719,3,2,-84.394485,33.805236,75
14521334,680000,9/26/16,30306,Atlanta,1308 Pasadena Ave NE,1960,8712,2012,3,3,-84.344185,33.798889,34
35896908,680000,11/17/16,30305,Atlanta,29 Roanoke Ave NE,1919,9452,2459,2,3,-84.38393,33.818896,71
2099226003,680000,8/24/16,30324,Atlanta,1963 Park Chase Ln NE,2016,0,2675,3,4,-84.36816,33.85244,71
35939305,680000,6/20/16,30328,Atlanta,6981 Brandon Mill Rd,1999,20116,3059,4,5,-84.386965,33.946324,10
35819823,680000,6/30/16,30076,Roswell,3080 Bellingrath Blvd,1997,33105,4714,4,5,-84.354523,34.047012,13
14585757,680000,8/3/16,30338,Dunwoody,1874 Hallford Ct,1975,17424,4763,4,5,-84.310265,33.956949,7
14521644,679000,10/19/16,30306,Atlanta,1212 Carol Ln NE,1953,13068,1363,2,3,-84.337359,33.798548,31
35910226,679000,10/31/16,30318,Atlanta,2006 Brookview Dr NW,1950,13125,1992,3,3,-84.416646,33.810869,47
35931963,679000,7/14/16,30309,Atlanta,419 Montgomery Ferry Dr NE,1935,8551,3000,3,4,-84.373184,33.801184,74
35917769,678000,2/17/17,30327,Atlanta,54 Paces West Dr NW,1982,2448,2446,3,3,-84.427653,33.851521,49
35908495,678000,6/28/16,30318,Atlanta,1812 Colland Dr NW,1940,13068,3086,3,4,-84.405845,33.804383,54
35908552,675000,3/3/17,30318,Atlanta,1821 Meredith Dr NW,1940,10751,1736,2,3,-84.403608,33.805535,30
112431740,675000,5/18/16,30309,Atlanta,1820 Peachtree St NW UNIT 810,2009,1834,1834,3,2,-84.394485,33.805236,75
92191396,675000,4/15/16,30309,Atlanta,222 12th St NE UNIT 2002,2008,1886,1887,2,3,-84.379814,33.784614,86
92193014,675000,12/7/16,30305,Atlanta,3325 Piedmont Rd NE UNIT 1701,2008,0,2027,3,3,-84.372443,33.845945,79
65468066,675000,8/12/16,30305,Atlanta,2881 Peachtree Rd NE APT 1601,2001,2182,2184,2,2,-84.38311,33.833169,81
14520497,675000,10/25/16,30306,Atlanta,1302 N Decatur Rd NE,1927,26136,2195,3,3,-84.336311,33.791011,33
65442501,675000,11/30/16,30305,Atlanta,455 Brentwood Dr NE,1927,13068,2291,3,4,-84.372683,33.831271,50
35928870,675000,11/30/16,30305,Atlanta,645 Darlington Rd NE,1947,0,2335,2,3,-84.365855,33.832606,55
14469789,675000,5/24/16,30317,Atlanta,137 Mellrich Ave NE,2015,5397,2800,3,4,-84.312577,33.756171,37
14466136,675000,9/30/16,30317,Atlanta,2107 Oakview Rd SE,2016,13068,3115,4,5,-84.318811,33.748826,65
14585911,675000,6/11/16,30338,Dunwoody,5312 Lake View Clb,1997,13068,4013,5,4,-84.325065,33.956298,14
14557922,675000,2/9/17,30319,Brookhaven,1649 Wayland Cir NE,2005,13068,4077,5,4,-84.32304,33.859727,31
69332153,675000,11/18/16,30339,Atlanta,3533 Preserve Dr SE,2004,4356,5450,5,5,-84.469036,33.866161,71
14630967,674925,1/18/17,30097,Duluth,8025 Royal Saint Georges Ln,1994,17424,5680,7,5,-84.137938,34.067984,2
35925693,670000,5/18/16,30306,Atlanta,1524 N Highland Ave NE,1940,9583,2232,3,4,-84.350593,33.796476,51
35914517,670000,6/15/16,30327,Atlanta,3147 Wood Valley Rd NW,1958,40946,2272,2,3,-84.417278,33.841071,16
35897011,670000,11/21/16,30305,Atlanta,2320 Hurst Dr NE,1944,9909,2300,3,4,-84.378182,33.818917,49
14464580,670000,3/27/17,30030,Decatur,471 E Pharr Rd,1947,8712,2758,3,4,-84.288366,33.752419,22
14465368,670000,6/4/16,30317,Atlanta,17 E Lake Dr NE,1935,13068,2872,3,4,-84.300979,33.751968,52
2095921859,670000,2/10/17,30319,Brookhaven,2174 Pine Cone Ln NE,2016,0,3017,4,4,-84.329998,33.847728,57
35917483,670000,5/10/16,30327,Atlanta,2875 Margaret Mitchell Dr NW,1980,30387,3132,4,6,-84.434506,33.835578,11
59936766,669900,6/1/16,30329,Atlanta,1988 Grace Arbor Ct NE,2002,13068,3363,4,4,-84.308498,33.828012,20
35915307,669250,11/4/16,30318,Atlanta,1039 Northcliffe Dr NW,1954,13608,2237,2,3,-84.421398,33.820605,12
35901671,669000,2/21/17,30305,Atlanta,2 W Wesley Rd NW APT 2,1986,70149,4320,5,4,-84.388101,33.82833,62
88812213,667500,7/1/16,30318,Atlanta,1214 State St NW,2006,871,1682,3,3,-84.399008,33.787552,82
35932910,665402,11/1/16,30305,Atlanta,402 E Wesley Rd NE,1940,12022,2559,2,4,-84.374503,33.828968,38
35932925,665000,6/29/16,30305,Atlanta,2806 Atwood Rd NE,1935,8908,1791,2,3,-84.37156,33.831127,50
35908424,665000,11/10/16,30309,Atlanta,2075 Dellwood Dr NW,1940,15942,2221,3,4,-84.396912,33.811933,63
92192533,665000,12/30/16,30313,Atlanta,333 Nelson St SW UNIT 400,2008,2862,2863,3,3,-84.398148,33.751727,85
14318692,665000,9/15/16,30339,Atlanta,3930 Randall Farm Rd SE,1977,39204,3518,3,4,-84.466152,33.857663,27
37773942,665000,7/7/16,30319,Brookhaven,1325 Brookhaven Garden Ln NE,1997,10019,3600,3,4,-84.331674,33.85365,40
2098065436,665000,2/27/17,30080,Smyrna,2172 Peach Ln SE,2016,0,3800,5,4,-84.492188,33.847298,67
69373485,665000,7/29/16,30328,Atlanta,6284 Mount Vernon Oaks Dr,2009,5227,3850,4,5,-84.365611,33.927174,30
35896124,664900,8/8/16,30305,Atlanta,2653 Brookwood Dr NE,1920,7492,2400,2,4,-84.380385,33.827231,47
35914602,664500,11/18/16,30327,Atlanta,3115 Weston Pl NW,1997,6664,3068,4,3,-84.42346,33.839401,28
35908491,662500,9/23/16,30318,Atlanta,1836 Colland Dr NW,1940,14000,2049,3,3,-84.405913,33.805163,46
55017964,662500,8/15/16,30326,Atlanta,750 Park Ave NE APT 7E,1999,2261,2262,2,2,-84.361897,33.855223,81
14316571,662500,7/1/16,30339,Atlanta,4200 Paradise Cir SE,1972,23731,2640,3,3,-84.473445,33.847718,2
87685862,662000,5/2/16,30339,Atlanta,2950 Mount Wilkinson Pkwy SE UNIT 1103,2006,1307,2281,2,2,-84.467483,33.868827,59
14542734,662000,7/26/16,30324,Atlanta,1201 Hopkins Ter NE,1963,13068,2985,3,5,-84.340396,33.821083,45
14520489,662000,3/21/17,30306,Atlanta,1371 Briarcliff Rd NE,1924,13068,4682,4,5,-84.336978,33.791894,22
88827781,661000,11/28/16,30305,Atlanta,2795 Peachtree Rd NE UNIT 2109,2007,0,1680,3,2,-84.385551,33.831176,74
88815019,660000,5/16/16,30305,Atlanta,2795 Peachtree Rd NE UNIT 2407,2007,1664,1664,2,2,-84.385551,33.831176,74
35935431,660000,2/13/17,30328,Atlanta,5881 Hilderbrand Dr,2016,32147,3133,4,5,-84.373441,33.915694,43
14586482,660000,3/28/17,30338,Dunwoody,1233 Redfield Rdg,1979,17424,4600,6,7,-84.345792,33.95498,25
92193384,659800,5/10/16,30309,Atlanta,1080 Peachtree St NE UNIT 1303,2008,1524,1505,2,2,-84.383338,33.783959,93
61924955,659000,4/21/16,30338,Dunwoody,4860 Adams Walk,2001,17424,5070,5,6,-84.305823,33.939429,5
35915289,658367,7/21/16,30318,Atlanta,2285 Brookview Dr NW,1958,13939,2500,2,4,-84.418783,33.81784,28
35947488,657500,6/9/16,30350,Atlanta,7890 Nesbit Downs Dr,1996,43560,4272,5,5,-84.273695,33.967437,13
35917174,657000,6/9/16,30327,Atlanta,1556 Peachtree Battle Ave NW,1955,37897,2927,3,3,-84.438585,33.826555,6
14580492,657000,4/7/17,30338,Dunwoody,5050 Sirron Ct,1972,21780,4027,4,5,-84.326288,33.935066,22
35911039,656000,5/19/16,30327,Atlanta,2851 Mornington Dr NW,1954,18090,2214,2,3,-84.411553,33.83447,12
35914579,656000,6/15/16,30327,Atlanta,3253 Rilman Dr NW,1962,20473,2490,3,4,-84.42102,33.844015,12
112430850,655000,12/20/16,30309,Atlanta,1820 Peachtree St NW UNIT 1405,2010,1721,1719,3,2,-84.394485,33.805236,75
92191420,655000,5/24/16,30305,Atlanta,3325 Piedmont Rd NE UNIT 1801,2008,2026,2027,3,3,-84.372443,33.845945,79
35929485,655000,10/31/16,30324,Atlanta,860 Cardova Dr NE,1949,13111,2371,3,3,-84.359651,33.816917,54
14543600,655000,7/29/16,30329,Atlanta,1891 Innwood Rd NE,2006,13068,3157,4,5,-84.308879,33.834442,47
97978915,655000,4/3/17,30338,Dunwoody,4958 Leisure Vly,2012,13068,3866,3,4,-84.294533,33.941928,8
14531708,655000,1/24/17,30329,Atlanta,1645 Adelia Pl NE,2008,17424,4410,5,7,-84.322233,33.811644,27
35930939,654000,11/22/16,30306,Atlanta,700 Virginia Ave NE,1925,7348,1687,2,3,-84.364481,33.781961,84
35895401,654000,5/3/16,30306,Atlanta,1046 Rosewood Dr NE,1934,8712,2203,2,3,-84.35285,33.785744,63
14532806,654000,7/13/16,30324,Atlanta,1177 Country Ln NE,2015,15960,2775,4,4,-84.34214,33.813301,47
87681929,654000,12/13/16,30080,Smyrna,2040 Cheyanne Dr SE,2007,7405,5492,4,5,-84.4942,33.861125,22
35932909,653000,9/9/16,30305,Atlanta,392 E Wesley Rd NE,1928,43560,2000,3,4,-84.374705,33.828969,38
35850921,651000,7/22/16,30306,Atlanta,1159 Saint Louis Pl NE,1921,6882,2550,2,3,-84.349401,33.776098,85
92191725,650000,7/18/16,30309,Atlanta,1080 Peachtree St NE UNIT 2402,2008,1385,1386,2,2,-84.383338,33.783959,93
92193768,650000,5/23/16,30309,Atlanta,1080 Peachtree St NE UNIT 1702,2008,1385,1386,2,2,-84.383338,33.783959,93
112430805,650000,6/16/16,30326,Atlanta,3630 Peachtree Rd NE UNIT 2308,2010,1350,1439,1,1,-84.358551,33.854598,81
35899368,650000,5/31/16,30309,Atlanta,75 14th St NE UNIT 3810,1994,1629,1629,2,2,-84.385316,33.786133,91
35908400,650000,6/24/16,30309,Atlanta,2082 Dellwood Dr NW,1940,16117,1702,2,3,-84.397867,33.81218,63
35896546,650000,6/16/16,30305,Atlanta,232 Springdale Dr NE,1934,8002,1808,2,3,-84.379818,33.822059,60
65468981,650000,6/7/16,30309,Atlanta,943 Peachtree St NE UNIT 2010,2002,1856,1855,2,2,-84.383646,33.780171,94
14520980,650000,3/10/17,30306,Atlanta,1181 N Decatur Rd NE,1925,22041,2332,4,3,-84.341037,33.791093,22
35905817,650000,8/5/16,30328,Atlanta,5795 Riverwood Dr,1978,30099,2500,5,6,-84.398368,33.924198,10
35850639,650000,7/27/16,30306,Atlanta,861 Arlington Pl NE,1930,8712,2800,2,4,-84.351115,33.778109,86
35900813,650000,12/27/16,30305,Atlanta,2222 Willow Ave NE,1925,8712,2900,3,3,-84.387356,33.816098,67
35897185,650000,8/1/16,30305,Atlanta,2136 Fairhaven Cir NE,1930,9583,2980,3,4,-84.385742,33.814415,51
14567581,650000,5/18/16,30341,Chamblee,3132 Skyland Dr NE,2005,13068,3250,4,5,-84.312805,33.878039,25
14587350,650000,11/10/16,30338,Dunwoody,1524 Biddle Ct,1979,17424,3482,4,5,-84.325635,33.962776,2
54455268,650000,9/22/16,30319,Brookhaven,1163 Pelly Cir NE,1999,4356,4321,5,5,-84.339409,33.86724,69
2099227646,650000,5/17/16,30080,Smyrna,2263 Edgartown Ln SE,2005,0,4405,5,4,-84.490137,33.849737,62
35812436,650000,6/17/16,30080,Smyrna,2304 Garden Park Dr SE,1999,16552,5777,4,4,-84.501751,33.852223,17
112431648,649000,11/4/16,30326,Atlanta,3630 Peachtree Rd NE UNIT 2206,2010,1316,1316,1,1,-84.358573,33.854675,81
35927193,649000,10/7/16,30306,Atlanta,1055 Robin Ln NE,1956,19166,3000,3,4,-84.353156,33.804384,33
88810854,648000,4/5/17,30305,Atlanta,2795 Peachtree Rd NE UNIT 1809,2007,0,1680,3,2,-84.385551,33.831176,74
37773963,647500,9/28/16,30319,Brookhaven,1426 Cortez Ln NE,1998,8712,3305,4,4,-84.330734,33.852757,36
112432597,647000,12/16/16,30309,Atlanta,1820 Peachtree St NW UNIT 1007,2010,0,1700,3,3,-84.394485,33.805236,75
14542343,646500,2/28/17,30329,Atlanta,1542 Fama Dr NE,1954,21780,3202,3,4,-84.310986,33.826092,17
14465866,646000,7/22/16,30317,ATLANTA,2284 Oakview Rd NE,2015,7200,3100,3,4,-84.31295,33.751785,62
14550246,646000,7/14/16,30324,Atlanta,3039 Shady Valley Dr NE,1990,13068,3780,4,5,-84.345284,33.838559,36
35926806,645500,11/23/16,30342,Atlanta,160 Overton Dr,1979,22847,3108,3,4,-84.366928,33.899836,31
35854495,645000,4/22/16,30306,Atlanta,751 Greenwood Ave NE,1930,7501,1643,2,3,-84.362648,33.776337,87
35896219,645000,9/30/16,30305,Atlanta,215 Peachtree Way NE,1936,7492,1692,2,3,-84.380378,33.826667,47
82627256,645000,1/5/17,30305,Atlanta,3040 Peachtree Rd NW UNIT 1510,2006,0,1866,3,3,-84.381079,33.838329,93
35894311,645000,5/27/16,30305,Atlanta,258 E Wesley Rd NE,1930,8712,2100,3,3,-84.378808,33.828917,51
35931512,645000,3/15/17,30309,Atlanta,1384 Piedmont Ave NE,1900,6882,2850,3,4,-84.374373,33.792642,64
14585763,645000,7/18/16,30338,Dunwoody,1878 Tennille Ct,1976,21780,3574,4,5,-84.309501,33.957976,7
35948954,645000,10/28/16,30350,Atlanta,7950 Innsbruck Dr,1973,63074,3979,3,4,-84.326493,33.974874,1
65470058,645000,6/17/16,30328,Atlanta,135 Windsor Cv,2004,8712,4273,5,5,-84.386933,33.929672,55
35932092,644500,10/20/16,30309,Atlanta,55 Montgomery Ferry Dr NE,1925,9060,2148,2,3,-84.377516,33.796722,64
65467704,644000,3/14/17,30328,Atlanta,25 Cliftwood Dr,2004,10846,4338,6,5,-84.385791,33.915359,45
14587436,644000,7/19/16,30338,Dunwoody,1764 Tamworth Ct,1971,21780,4679,5,4,-84.314532,33.961935,10
35929672,643600,5/4/16,30324,Atlanta,1700 Pine Ridge Dr NE,1948,12632,2385,3,4,-84.360162,33.80124,52
119315638,642500,6/23/16,30363,Atlanta,270 17th St NW UNIT 4301,2009,1747,1745,3,2,-84.397552,33.790851,81
82612507,640000,7/14/16,30309,Atlanta,905 Juniper St NE UNIT 303,2006,1433,1432,2,2,-84.382495,33.779418,94
35930259,640000,5/18/16,30306,Atlanta,730 Courtenay Dr NE,1984,9505,2329,3,3,-84.362843,33.789952,47
89584768,640000,7/7/16,30306,Atlanta,840 Lullwater Park Ln,2007,871,2600,4,3,-84.3467,33.777314,73
35910086,640000,11/9/16,30305,Atlanta,2115 Springlake Dr NW,1978,10585,2850,3,3,-84.407989,33.811946,51
37773881,640000,11/9/16,30319,Brookhaven,2276 Valley Brook Way NE,1998,6969,2912,5,6,-84.342292,33.851592,34
14565614,640000,12/19/16,30341,Atlanta,1854 9th St,2014,17424,3072,4,4,-84.313031,33.875855,27
59937075,640000,7/18/16,30319,Brookhaven,1438 Canoochee Dr NE,2000,4356,3085,4,4,-84.330329,33.859668,51
2128459268,640000,9/21/16,30305,Atlanta,627 Timm Valley Rd NE,2007,5314,3496,4,4,-84.366401,33.836498,63
65467617,640000,8/17/16,30350,Atlanta,235 Trowbridge Rd,2002,43560,4233,5,6,-84.370323,33.962452,37
14583973,640000,1/31/17,30338,Dunwoody,1205 Hidden Ridge Ln,1981,21780,4400,4,5,-84.338989,33.950753,31
14799154,639900,8/19/16,30092,Norcross,6260 Indian River Dr,1989,14810,6697,7,6,-84.256818,33.974877,6
35932438,639000,8/15/16,30305,Atlanta,2619 Birchwood Dr NE,1949,21170,1980,3,4,-84.374288,33.825749,36
14465023,639000,7/8/16,30317,Atlanta,34 Daniel Ave SE,2016,8712,2800,4,5,-84.298184,33.750726,44
35930388,638500,11/1/16,30306,Atlanta,781 San Antonio Dr NE,1925,7802,2178,3,3,-84.361759,33.788514,44
2099173484,638000,2/3/17,30339,Atlanta,3893 Paces Lookout Dr SE,2013,0,3107,4,3,-84.474955,33.86098,49
35930106,637700,10/3/16,30306,Atlanta,602 Yorkshire Rd NE,1930,12632,3189,4,4,-84.36737,33.795561,78
35917760,637500,10/19/16,30327,Atlanta,7 Paces West Ter NW,1982,2544,2544,3,3,-84.427687,33.851615,49
14507575,636000,2/15/17,30306,Atlanta,1058 Rosedale Rd NE,1930,8712,1750,2,3,-84.348558,33.783499,67
35908696,636000,6/10/16,30309,Atlanta,352 Lofton Rd NW,1944,43560,3344,4,5,-84.399437,33.799412,31
112431580,635000,4/15/16,30309,Atlanta,1820 Peachtree St NW UNIT 815,2010,1699,1700,3,3,-84.394485,33.805236,75
14508666,635000,4/21/16,30030,Decatur,534 Ponce De Leon Pl,1925,8712,1765,2,3,-84.29962,33.780279,81
112430927,635000,7/26/16,30309,Atlanta,1820 Peachtree St NW UNIT 902,2010,1886,1888,3,3,-84.394485,33.805236,75
35929243,635000,7/26/16,30324,Atlanta,1972 Wellbourne Dr NE,1953,14374,1921,3,3,-84.360535,33.808476,54
88818647,635000,11/4/16,30305,Atlanta,58 Sheridan Dr NE #16,2008,1002,1960,3,3,-84.381998,33.833279,90
35897015,635000,3/6/17,30305,Atlanta,2380 Hurst Dr NE,1944,20473,2006,3,3,-84.380114,33.819749,50
35915324,635000,1/31/17,30318,Atlanta,2186 Brookview Dr NW,1950,26353,2321,3,3,-84.42054,33.815496,37
59936867,635000,7/7/16,30319,Brookhaven,994 Nottingham Ln NE,2001,8712,2750,4,5,-84.346805,33.845631,33
35903034,635000,3/9/17,30327,Atlanta,4797 Dudley Ln,1950,35623,2990,2,3,-84.396083,33.886651,12
14549375,635000,11/30/16,30345,Atlanta,2029 Oak Grove Rd NE,1964,21780,3504,5,5,-84.287794,33.842022,8
14682570,635000,5/6/16,30005,Alpharetta,615 Boxwood Ter,1992,21362,4627,5,5,-84.189838,34.077216,6
54455153,635000,3/15/17,30345,Atlanta,2803 Payton Oaks Dr NE,2000,17424,4869,5,5,-84.263666,33.854931,12
35812433,635000,12/15/16,30080,Smyrna,2206 Iron Gate Dr SE,2000,0,4907,6,6,-84.502457,33.852417,17
69329911,635000,12/7/16,30126,Mableton,5384 Burdette Rd SE,2004,47916,5500,5,6,-84.537248,33.82255,6
14559876,633000,8/9/16,30319,Brookhaven,1856 Canmont Dr NE,2006,13068,2977,4,4,-84.31281,33.86405,62
54455292,632000,7/22/16,30319,Brookhaven,2575 Brookline Cir NE,1999,6969,5200,5,4,-84.317283,33.862073,36
35942428,630500,2/7/17,30342,Atlanta,267 Land O Lakes Ct NE,1962,35740,2418,3,4,-84.378986,33.859101,41
35896369,630000,4/29/16,30305,Atlanta,2516 Acorn Ave NE,1935,7405,1865,2,3,-84.378761,33.8239,54
35912236,630000,2/9/17,30327,Atlanta,5405 Mount Vernon Pkwy,1960,46173,2050,2,3,-84.408009,33.90314,3
65470267,630000,10/25/16,30327,Atlanta,3286 Northside Pkwy NW APT 505,2001,2474,2475,4,3,-84.426252,33.844335,52
14469003,630000,6/30/16,30317,Atlanta,2012 Presley Way NE,2016,7753,2769,4,5,-84.321576,33.760504,52
35929507,630000,5/3/16,30324,Atlanta,916 Cardova Dr NE,1950,10463,2970,4,4,-84.357771,33.81698,55
14583498,630000,12/18/16,30338,Dunwoody,4710 Layfield Dr,1981,13068,3028,4,4,-84.346264,33.935574,33
69380379,630000,5/23/16,30328,Atlanta,7040 Wycombe Rd,2003,23086,3054,4,5,-84.36897,33.946433,33
14799160,630000,5/13/16,30092,Norcross,4564 Dairy Way,1991,18730,5007,4,5,-84.257916,33.982033,0
35896991,628100,10/13/16,30305,Atlanta,2323 Hurst Dr NE,1938,24829,3073,3,4,-84.378095,33.819639,49
112434035,627000,6/3/16,30309,Atlanta,1820 Peachtree St NW UNIT 515,2010,1699,1700,3,3,-84.394485,33.805237,75
14559277,627000,1/26/17,30319,Brookhaven,1549 Trentwood Pl NE,1951,13068,2865,3,4,-84.325541,33.862429,40
80421078,627000,7/12/16,30080,Smyrna,2101 Cheyanne Dr SE,2007,6969,5226,4,5,-84.492899,33.861025,22
92193149,625000,4/20/16,30309,Atlanta,1080 Peachtree St NE UNIT 1402,2008,1385,1386,2,2,-84.383865,33.783832,93
35914964,625000,2/21/17,30318,Atlanta,2418 Howell Mill Rd NW,1950,35070,1759,4,4,-84.416369,33.822063,7
35896918,625000,8/12/16,30305,Atlanta,19 Roanoke Ave NE,1924,9252,1780,2,3,-84.384589,33.818868,71
35910703,625000,11/30/16,30318,Atlanta,840 Woodley Dr NW,1949,16051,1789,3,3,-84.415355,33.818125,35
35900047,625000,7/20/16,30309,Atlanta,1897 Ardmore Rd NW,1940,14257,1817,2,3,-84.398444,33.806733,63
35917440,625000,9/1/16,30327,Atlanta,1254 Moores Mill Rd NW,1959,38250,1821,4,4,-84.428592,33.830218,14
35927887,625000,10/31/16,30342,Atlanta,4006 N Stratford Rd NE,1940,15341,2208,2,3,-84.363093,33.86461,24
122726110,625000,3/17/17,30324,Atlanta,515 Ansley Cir NE # 601,2013,0,2212,4,3,-84.3689,33.7953,77
35879969,625000,10/19/16,30308,Atlanta,542 Seal Pl NE,1914,5924,2320,2,4,-84.369107,33.778352,89
35929839,625000,5/28/16,30324,Atlanta,607 E Morningside Dr NE,1945,7222,2468,3,3,-84.367089,33.798963,81
14470644,625000,6/21/16,30030,Decatur,215 Cambridge Ave,1925,8712,2500,3,4,-84.308379,33.763547,55
35928118,625000,2/15/17,30342,Atlanta,3885 N Stratford Rd NE,1962,28618,2678,2,3,-84.364272,33.859891,46
59937099,625000,8/25/16,30319,Brookhaven,1458 Conasauga Ave NE,2001,7845,3498,4,3,-84.328734,33.860143,55
35948819,625000,4/29/16,30350,Atlanta,7975 Saddle Ridge Dr,1980,56627,4026,4,4,-84.322666,33.973136,1
14580913,625000,8/22/16,30338,Dunwoody,4649 Vermack Pl,1981,17424,4752,3,4,-84.315431,33.932241,47
35947605,625000,8/5/16,30350,Atlanta,7450 Hunters Woods Dr,1984,26789,5140,5,6,-84.28392,33.961849,3
60840732,625000,3/14/17,30152,Kennesaw,2212 Ector Trl NW,2003,21780,5826,6,5,-84.61686,33.976448,5
35929305,624900,7/1/16,30324,Atlanta,1906 Wildwood Pl NE,1958,15982,1768,2,3,-84.363021,33.806758,31
14796172,624500,8/25/16,30092,Norcross,5170 Wild Ginger Cv,1997,14375,4035,5,6,-84.218615,33.983303,32
35914924,624000,8/23/16,30327,Atlanta,1004 Peachtree Battle Cir NW,1960,32234,2140,3,3,-84.421121,33.822991,8
14585602,624000,7/15/16,30338,Dunwoody,1692 Houghton Ct N,1972,21780,4503,3,6,-84.318511,33.958766,7
35918630,623500,8/2/16,30306,Atlanta,1339 Berwick Ave NE,1925,9713,2206,2,4,-84.358516,33.791422,53
14552207,623000,6/1/16,30345,Atlanta,2133 Eldorado Dr NE,1960,26136,3427,3,4,-84.299876,33.846147,8
35897246,622500,5/3/16,30305,Atlanta,2175 Virginia Pl NE,1983,13939,2024,2,3,-84.382125,33.814196,49
14532359,621000,7/29/16,30306,Atlanta,1837 Homestead Ave NE,1958,13068,2334,2,3,-84.347707,33.80494,15
35896106,620000,6/30/16,30305,Atlanta,2660 Acorn Ave NE,1938,7405,1533,3,4,-84.378762,33.827757,48
35908322,620000,9/28/16,30309,Atlanta,455 Collier Rd NW,1930,23870,1585,3,3,-84.401746,33.810029,52
35930766,620000,10/21/16,30306,Atlanta,618 Cresthill Ave NE,1926,9147,1899,2,3,-84.367283,33.783935,79
14508422,620000,3/28/17,30030,Decatur,1787 Coventry Rd,1947,12172,2225,3,3,-84.31648,33.780308,29
14542640,620000,3/17/17,30324,Atlanta,1393 Sheridan Walk NE,1985,8712,2394,3,3,-84.347704,33.820904,66
35918410,620000,6/30/16,30306,Atlanta,1018 Reeder Cir NE,1925,7200,2668,3,4,-84.352833,33.795551,63
14531906,620000,11/30/16,30329,Atlanta,1563 Mason Mill Rd NE,1966,23086,4156,6,5,-84.325396,33.808452,7
